replica,cpu,heap,previous_tps,instant_tps,inc_tps,out_tps,cpu_usage,memory_usage,reward,sum_reward,response_time,num_request,num_failures,expected_tps,timestamp
3,8,7,64,72,596,611,0.704,0.696,0.9874285714285714,57.347529761904774,23.97,72.47,0,72,1707617842.3106217
1,9,9,72,72,483,579,0.873,0.652,0.9694444444444444,58.316974206349215,19.97,72.27,0,72,1707618076.805758
5,6,5,72,70,131,137,0.407,0.676,0.9678333333333333,59.28480753968255,90.76,70.27,0,72,1707618220.2378442
1,6,9,70,40,425,506,0.595,0.688,0.9756111111111111,60.26041865079366,252.57,40.0,0,80,1707618453.9751735
3,7,8,40,89,628,629,0.589,0.733,0.9757678571428572,61.236186507936516,70.47,89.17,0,88,1707618626.0586228
3,4,8,89,50,221,228,0.29,0.749,0.966125,62.202311507936514,121.92,50.48,0,56,1707618893.6196787
3,8,5,50,56,513,514,0.627,0.706,0.978375,63.180686507936514,18.88,56.06,0,56,1707619307.6110828
2,5,5,56,48,470,528,0.444,0.716,0.9888,64.16948650793651,293.81,48.27,0,112,1707619558.681668
6,7,7,48,96,297,305,0.513,0.717,0.9732857142857143,65.14277222222222,90.6,96.91,0,96,1707619807.0924373
2,8,9,96,102,1091,1132,0.754,0.783,0.98125,66.12402222222222,110.99,102.07,0,104,1707620033.323938
3,5,5,102,64,238,260,0.408,0.707,0.9816,67.10562222222222,218.07,64.2,0,112,1707620226.2729578
4,8,4,64,145,690,706,0.671,0.674,0.983875,68.08949722222222,70.02,145.53,0,144,1707620560.1126883
1,6,4,145,34,196,241,0.589,0.629,0.9981666666666666,69.08766388888888,318.19,34.73,0,88,1707620758.0222907
2,8,8,34,65,772,821,0.704,0.686,0.97375,70.06141388888888,40.49,65.53,0,64,1707620925.9675996
3,5,5,65,59,283,308,0.455,0.648,0.991,71.05241388888888,184.17,59.4,0,88,1707621118.8351223
5,7,4,59,72,374,385,0.495,0.72,0.9707142857142858,72.02312817460316,53.93,72.74,0,72,1707621444.0315347
1,8,6,72,48,485,519,0.799,0.609,0.9998750000000001,73.02300317460316,184.64,48.93,0,72,1707621658.4624717
1,5,5,48,25,220,275,0.475,0.606,0.995,74.01800317460317,480.92,25.47,0,96,1707621812.3452857
1,9,7,25,63,1458,1536,0.81,0.646,0.9822857142857143,75.00028888888887,173.72,63.4,0,88,1707621984.3978648
1,8,7,63,59,797,959,0.799,0.703,0.9998750000000001,76.00016388888888,202.09,59.08,0,96,1707622131.9411683
4,4,7,59,25,110,119,0.315,0.741,0.97875,76.97891388888888,461.79,25.6,0,96,1707622289.5816395
2,4,4,25,28,112,123,0.34,0.656,0.985,77.96391388888888,435.08,28.33,0,96,1707622607.7496827
3,6,6,28,70,317,336,0.449,0.662,0.9748333333333333,78.93874722222222,153.25,70.2,0,88,1707622891.4262056
6,6,6,70,97,195,201,0.506,0.693,0.9843333333333333,79.92308055555556,115.18,97.13,0,104,1707623196.1839724
2,5,7,97,54,318,367,0.493,0.656,0.9923142857142857,80.91539484126984,394.06,54.27,0,168,1707623348.2568944
6,7,8,54,115,383,401,0.559,0.753,0.9739821428571429,81.88937698412698,149.13,115.47,0,144,1707623607.1459842
4,5,5,115,50,181,194,0.454,0.746,0.9908,82.88017698412698,377.77,50.67,0,152,1707623820.864096
2,8,7,50,92,689,719,0.76,0.699,0.9948571428571429,83.87503412698412,195.07,92.35,0,144,1707624070.2908354
1,4,7,92,17,242,305,0.397,0.66,0.9935357142857143,84.86856984126983,752.43,17.4,0,104,1707624269.4313185
1,6,9,17,33,674,829,0.59,0.652,0.9707777777777777,85.83934761904762,399.74,33.0,0,104,1707624486.6085784
1,7,8,33,39,1025,1109,0.699,0.652,0.9813571428571428,86.82070476190476,254.24,39.63,0,80,1707624654.624871
3,7,4,39,104,689,726,0.587,0.69,0.9838571428571429,87.80456190476191,78.06,104.8,0,104,1707624828.849056
5,8,4,104,97,296,305,0.602,0.682,0.97525,88.77981190476191,30.27,97.87,0,96,1707625092.4153378
5,5,7,97,59,205,220,0.376,0.747,0.9752000000000001,89.75501190476191,197.9,59.67,0,96,1707625290.712985
2,4,5,59,32,96,115,0.368,0.624,0.992,90.74701190476192,373.25,32.27,0,96,1707625559.801592
2,9,9,32,96,1105,1130,0.837,0.722,0.9732222222222222,91.72023412698414,21.62,96.13,0,96,1707625847.3630733
1,9,5,96,58,805,947,0.899,0.618,0.9998888888888888,92.72012301587303,171.03,58.68,0,80,1707626036.3952892
1,5,8,58,22,249,315,0.483,0.668,0.9801,93.70022301587302,462.63,22.2,0,80,1707626188.056844
3,8,9,22,104,447,472,0.676,0.744,0.9671666666666667,94.66738968253969,61.97,104.6,0,104,1707626366.272448
1,4,7,104,18,206,233,0.399,0.661,0.9941785714285715,95.66156825396827,815.19,18.47,0,120,1707626613.398161
5,4,7,18,29,30,34,0.399,0.674,0.9960357142857144,96.65760396825398,646.92,29.27,0,144,1707626826.6393156
4,7,6,29,107,116,126,0.509,0.71,0.9727142857142858,0.0,177.49,107.47,0,152,1707627009.8570228
1,6,5,107,35,782,885,0.599,0.624,0.9998333333333334,0.9998333333333334,570.41,35.37,0,160,1707627218.269595
1,8,7,35,49,827,1008,0.761,0.641,0.9866964285714286,1.986529761904762,263.75,49.53,0,104,1707627408.711565
4,5,5,49,39,76,82,0.395,0.663,0.979,2.965529761904762,253.01,39.6,0,80,1707627556.2367947
6,9,5,39,114,492,496,0.673,0.715,0.9747777777777777,3.9403075396825398,19.81,114.88,0,112,1707627814.1747062
1,7,7,114,44,278,335,0.696,0.633,0.9898571428571429,4.930164682539683,274.68,44.33,0,96,1707628019.0667999
5,8,5,44,97,445,453,0.566,0.708,0.97075,5.900914682539683,63.63,97.93,0,96,1707628182.9901435
6,6,7,97,75,194,206,0.463,0.751,0.9771666666666667,6.878081349206349,154.43,75.07,0,96,1707628377.2201893
3,4,8,75,56,234,245,0.338,0.76,0.9795,7.857581349206349,212.81,56.47,0,96,1707628620.202151
5,4,6,56,35,133,146,0.305,0.711,0.9762500000000001,8.83383134920635,290.09,35.38,0,80,1707629032.4751318
5,4,7,35,33,70,76,0.317,0.731,0.97925,9.81308134920635,272.22,33.47,0,72,1707629338.8907743
6,4,5,33,38,23,27,0.348,0.686,0.987,10.80008134920635,342.32,38.2,0,104,1707629639.3001826
2,5,4,38,40,199,217,0.441,0.669,0.9882,11.78828134920635,320.32,40.53,0,104,1707629964.0835886
6,8,4,40,106,462,463,0.631,0.698,0.9788749999999999,12.767156349206351,40.61,106.1,0,104,1707630212.5191658
2,9,4,106,101,1173,1259,0.853,0.631,0.9947777777777778,13.761934126984128,103.45,101.33,0,104,1707630417.4201815
2,7,9,101,72,469,494,0.672,0.681,0.9716666666666667,14.733600793650794,165.85,72.2,0,96,1707630604.2322097
1,4,5,72,18,52,64,0.399,0.629,0.99975,15.733350793650795,543.6,18.87,0,80,1707630811.5354588
5,6,8,18,68,114,120,0.382,0.663,0.9465416666666666,16.67989246031746,110.56,68.4,0,72,1707631060.202921
4,6,5,68,24,113,124,0.521,0.665,0.9868333333333333,17.666725793650794,39.15,24.27,0,24,1707631290.2557633
4,7,7,24,24,156,166,0.464,0.715,0.9662857142857143,18.63301150793651,24.09,24.3,0,24,1707631514.8698204
6,7,5,24,32,151,156,0.397,0.66,0.9567142857142857,19.589725793650793,22.0,32.69,0,32,1707631737.570037
4,9,4,32,32,213,220,0.65,0.633,0.9722222222222222,20.561948015873014,18.69,32.2,0,32,1707631977.6897364
2,9,4,32,40,567,531,0.351,0.697,0.9390000000000001,21.500948015873014,15.39,40.13,0,40,1707632162.7492723
1,8,8,40,32,637,739,0.779,0.686,0.983125,22.484073015873015,47.07,32.17,0,32,1707632298.0168438
4,4,4,32,29,79,86,0.316,0.725,0.979,23.463073015873015,114.88,29.87,0,32,1707632453.6048958
1,7,6,29,24,193,211,0.7,0.629,1.0,24.463073015873015,82.11,24.2,0,24,1707632762.9284995
5,8,6,24,40,224,227,0.562,0.678,0.9702500000000001,25.433323015873015,20.83,40.91,0,40,1707632920.6838496
5,4,7,40,33,87,92,0.269,0.755,0.9672499999999999,26.400573015873015,140.08,33.95,0,40,1707633118.6410332
1,9,4,33,40,879,988,0.853,0.597,0.9947777777777778,27.395350793650792,20.3,40.07,0,40,1707633412.60918
3,4,8,40,35,159,166,0.335,0.77,0.98,28.375350793650792,118.24,35.93,0,40,1707633560.2015858
2,9,9,35,48,548,556,0.78,0.697,0.9641111111111111,29.339461904761905,17.03,48.0,0,48,1707633978.3057425
1,8,4,48,40,676,789,0.793,0.641,0.999125,30.338586904761904,44.09,40.53,0,40,1707634171.1810973
2,9,4,40,32,406,413,0.719,0.673,0.9798888888888889,31.318475793650794,15.88,32.0,0,32,1707634318.6735609
3,9,8,32,24,202,217,0.514,0.687,0.9429861111111111,32.26146190476191,19.39,24.35,0,24,1707634507.3906698
5,7,5,24,57,187,194,0.611,0.69,0.9872857142857143,33.24874761904762,48.06,57.27,0,56,1707634737.9547486
2,6,7,57,42,263,294,0.578,0.72,0.9963333333333333,34.24508095238095,132.91,42.4,0,48,1707634946.8178513
4,5,5,42,36,118,122,0.336,0.661,0.9672000000000001,35.21228095238095,128.93,36.0,0,40,1707635180.9003227
2,6,8,36,38,211,230,0.479,0.682,0.9650833333333333,36.17736428571428,103.86,38.93,0,40,1707635448.9496946
4,8,9,38,41,257,263,0.568,0.73,0.9521111111111111,37.12947539682539,23.75,41.1,0,40,1707635668.4959178
4,4,6,41,20,86,95,0.302,0.722,0.9755,38.10497539682539,192.88,20.7,0,32,1707635872.3312325
4,6,8,20,32,204,215,0.41,0.725,0.9589583333333334,39.06393373015872,35.3,32.91,0,32,1707636177.4739792
1,8,9,32,39,382,417,0.785,0.655,0.9709027777777778,40.034836507936504,111.55,39.06,0,40,1707636418.8956554
1,5,6,39,16,151,190,0.487,0.638,0.9974000000000001,41.0322365079365,302.2,16.53,0,40,1707636568.8790858
1,4,9,16,13,272,309,0.4,0.707,0.9785555555555555,42.01079206349206,390.84,13.12,0,40,1707636747.1892607
1,4,7,13,12,174,223,0.391,0.666,0.9928928571428571,43.00368492063492,405.62,12.67,0,40,1707636947.926994
5,6,7,12,40,221,224,0.401,0.767,0.9668333333333333,43.97051825396825,29.06,40.33,0,40,1707637146.9782033
5,7,5,40,32,146,152,0.545,0.651,0.9778571428571429,44.94837539682539,23.27,32.8,0,32,1707637378.3744648
4,4,7,32,26,62,69,0.356,0.712,0.989,45.93737539682539,136.93,26.53,0,32,1707637582.6042373
5,5,5,26,55,294,303,0.299,0.73,0.9598,46.89717539682539,135.47,55.67,0,64,1707637875.7047045
3,9,7,55,48,338,348,0.65,0.67,0.967936507936508,47.865111904761896,19.56,48.93,0,48,1707638159.0044894
1,6,5,48,21,162,198,0.599,0.62,0.9998333333333334,48.86494523809523,232.67,21.53,0,40,1707638387.4302957
3,7,8,21,48,367,376,0.547,0.71,0.9668928571428572,49.83183809523809,26.95,48.58,0,48,1707638549.249931
6,5,7,48,48,144,153,0.377,0.729,0.9754,50.80723809523809,58.15,48.27,0,48,1707638812.6946023
4,4,7,48,22,62,70,0.357,0.758,0.98925,51.79648809523809,308.72,22.87,0,56,1707639068.0184116
3,6,7,22,72,481,505,0.51,0.694,0.9841428571428572,52.780630952380946,65.25,72.53,0,72,1707639371.5479484
1,5,6,72,25,266,301,0.492,0.591,0.9969,53.77753095238094,314.16,25.87,0,64,1707639676.3079085
4,9,5,25,72,259,268,0.676,0.676,0.9751111111111112,54.752642063492054,18.87,72.6,0,72,1707639865.0612833
1,6,6,72,41,488,538,0.583,0.66,0.9971666666666666,55.74980873015872,270.07,41.13,0,88,1707640052.6532931
5,7,8,41,56,279,281,0.477,0.741,0.9607678571428572,56.710576587301574,36.05,56.78,0,56,1707640220.8976717
3,5,9,56,44,278,289,0.432,0.748,0.9695111111111111,57.680087698412684,114.74,44.73,0,48,1707640433.3028402
2,7,7,44,51,627,663,0.596,0.683,0.9827142857142858,58.66280198412697,124.84,51.07,0,56,1707640752.538808
4,5,9,51,47,126,135,0.453,0.802,0.9797111111111111,59.64251309523808,167.33,47.73,0,64,1707640974.1406431
6,7,7,47,73,314,320,0.499,0.713,0.9712857142857143,60.61379880952379,52.0,73.35,0,72,1707641238.3337986
1,8,7,73,72,763,911,0.8,0.616,0.988,61.60179880952379,157.58,72.47,0,96,1707641457.8982232
1,4,4,72,16,257,299,0.394,0.596,0.9984999999999999,62.60029880952379,744.05,16.0,0,96,1707641609.521208
2,9,4,16,124,1162,1231,0.785,0.662,0.9872222222222222,63.587521031746014,31.61,124.53,0,120,1707641818.4817314
5,8,9,124,72,308,320,0.679,0.766,0.9699861111111111,64.55750714285712,26.09,72.6,0,72,1707642007.6509547
3,5,4,72,72,503,533,0.451,0.709,0.9902,65.54770714285712,138.11,72.73,0,88,1707642197.5130336
2,4,4,72,29,141,163,0.393,0.653,0.99825,66.54595714285712,301.93,29.47,0,72,1707642537.5346746
1,9,9,29,77,433,524,0.864,0.643,0.9674444444444444,67.51340158730156,102.1,77.87,0,80,1707642858.0516841
2,8,8,77,65,752,782,0.731,0.698,0.978625,68.49202658730155,60.09,65.67,0,64,1707643006.027468
4,8,9,65,65,330,332,0.646,0.742,0.9631944444444445,69.45522103174599,18.57,65.19,0,64,1707643205.1496406
6,4,5,65,37,126,137,0.241,0.698,0.96025,70.415471031746,242.09,37.72,0,72,1707643409.1245
5,9,5,37,72,391,384,0.699,0.688,0.9776666666666667,71.39313769841266,24.35,72.07,0,72,1707643737.506308
4,4,9,72,36,128,139,0.357,0.809,0.9791388888888889,72.37227658730154,245.2,36.93,0,72,1707643922.99755
4,9,7,36,80,463,472,0.793,0.745,0.9881111111111112,73.36038769841265,18.15,80.53,0,80,1707644226.263108
1,5,6,80,27,370,406,0.484,0.641,0.9968,74.35718769841264,399.93,27.27,0,88,1707644413.5083978
4,4,6,27,28,58,63,0.338,0.716,0.9845,75.34168769841264,248.25,28.67,0,56,1707644591.6570687
4,6,6,28,46,246,255,0.47,0.686,0.9783333333333333,76.32002103174598,145.61,46.27,0,56,1707644890.8298867
6,7,5,46,112,451,462,0.477,0.747,0.9681428571428572,77.28816388888883,71.78,112.52,0,112,1707645119.9128127
2,8,5,112,91,1040,1116,0.753,0.611,0.9941249999999999,78.28228888888883,110.35,91.93,0,96,1707645357.9770958
1,4,4,91,16,309,369,0.397,0.629,0.99925,79.28153888888883,785.3,16.79,0,104,1707645550.9732656
1,5,9,16,29,561,707,0.5,0.665,0.9738888888888889,80.25542777777773,485.59,29.24,0,112,1707645768.151925
2,4,4,29,39,403,451,0.358,0.699,0.9895,81.24492777777773,459.66,39.53,0,144,1707645952.4855764
6,9,4,39,88,399,396,0.713,0.687,0.9792222222222222,82.22414999999995,20.19,88.27,0,88,1707646258.3890657
4,8,4,88,65,304,304,0.602,0.686,0.97525,83.19939999999995,25.11,65.43,0,64,1707646446.2940657
6,6,5,65,68,126,133,0.45,0.677,0.975,84.17439999999995,155.72,68.73,0,88,1707646647.7323122
5,4,6,68,31,26,31,0.231,0.676,0.95775,85.13214999999995,291.49,31.73,0,72,1707646881.8501716
6,9,7,31,74,333,332,0.601,0.687,0.964920634920635,86.09707063492058,22.11,74.12,0,72,1707647190.644377
3,6,6,74,94,739,764,0.487,0.713,0.9811666666666666,87.07823730158725,92.44,94.39,0,96,1707647397.534454
3,5,4,94,74,588,611,0.412,0.692,0.9823999999999999,88.06063730158725,137.68,74.76,0,88,1707647698.7102163
3,8,8,74,96,852,858,0.691,0.701,0.974,89.03463730158725,36.95,96.2,0,96,1707648057.800198
4,6,4,96,73,408,421,0.516,0.737,0.986,90.02063730158726,150.77,73.91,0,96,1707648301.142535
3,6,5,73,93,744,761,0.527,0.703,0.9878333333333333,91.00847063492058,99.41,93.38,0,96,1707648538.1018393
5,4,4,93,35,74,83,0.349,0.701,0.98725,91.99572063492059,313.52,35.73,0,88,1707648838.6081166
1,8,7,35,48,525,632,0.8,0.616,0.988,92.98372063492059,267.45,48.33,0,104,1707649151.5156538
2,4,7,48,35,302,340,0.379,0.722,0.99475,93.97847063492058,605.98,35.33,0,168,1707649299.0546625
2,8,7,35,124,912,945,0.762,0.691,0.9939642857142857,94.97243492063487,133.37,124.73,0,144,1707649623.759614
5,9,5,124,155,606,585,0.745,0.73,0.9827777777777778,95.95521269841265,25.32,155.81,0,152,1707649822.8672242
6,5,6,155,76,139,152,0.414,0.721,0.9828,96.93801269841265,249.29,76.07,0,144,1707650027.2642174
5,7,4,76,106,482,493,0.542,0.709,0.9774285714285714,0.0,56.64,106.52,0,104,1707650296.0759218
3,4,4,106,51,172,189,0.392,0.695,0.998,0.998,256.72,51.0,0,104,1707650518.978831
5,6,9,51,71,219,235,0.497,0.75,0.9661666666666666,1.9641666666666666,124.14,71.4,0,80,1707650906.5549242
4,8,5,71,105,325,345,0.628,0.673,0.9785,2.9426666666666668,62.69,105.35,0,104,1707651131.7602398
6,6,6,105,81,136,143,0.452,0.685,0.9753333333333334,3.918,137.73,81.47,0,96,1707651329.639547
1,7,5,81,37,735,885,0.696,0.606,0.9994285714285714,4.917428571428571,315.66,37.8,0,96,1707651572.6637213
1,6,8,37,35,841,925,0.598,0.647,0.9805416666666666,5.897970238095238,340.24,35.07,0,96,1707651726.3499055
2,6,5,35,68,230,253,0.545,0.651,0.9908333333333333,6.888803571428571,171.31,68.93,0,96,1707651888.1571343
2,4,5,68,37,115,127,0.362,0.655,0.9904999999999999,7.879303571428571,273.7,37.07,0,80,1707652115.9830039
4,8,7,37,80,524,529,0.656,0.742,0.982,8.861303571428572,23.19,80.44,0,80,1707652409.7636993
4,7,5,80,99,284,297,0.588,0.677,0.984,9.845303571428571,93.85,99.76,0,104,1707652617.698556
2,8,5,99,115,1197,1220,0.76,0.677,0.995,10.84030357142857,81.95,115.28,0,120,1707652827.7957938
1,7,7,115,53,425,522,0.7,0.575,0.9821428571428572,11.822446428571428,335.38,53.8,0,144,1707653033.069221
1,5,8,53,32,165,200,0.499,0.609,0.975925,12.798371428571429,599.82,32.07,0,152,1707653201.1169024
5,5,8,32,47,38,46,0.497,0.679,0.984275,13.782646428571429,432.91,47.33,0,160,1707653379.3912961
6,5,5,47,64,174,186,0.291,0.719,0.9581999999999999,14.740846428571428,204.58,64.36,0,104,1707653541.6970274
4,6,9,64,74,370,388,0.483,0.772,0.9662777777777778,15.707124206349206,119.18,74.6,0,80,1707653817.8209062
1,6,6,74,33,565,635,0.598,0.609,0.9996666666666667,16.706790873015873,423.79,33.27,0,112,1707654057.9510846
2,9,5,33,96,924,985,0.864,0.643,0.996,17.70279087301587,20.15,96.83,0,96,1707654250.7472503
4,4,7,96,33,37,43,0.302,0.67,0.9712142857142857,18.674005158730157,391.29,33.13,0,96,1707654448.1102061
4,8,6,33,96,579,589,0.647,0.721,0.9808749999999999,19.65488015873016,33.61,96.76,0,96,1707654756.4218867
1,9,7,96,59,866,919,0.9,0.634,0.9905714285714285,20.645451587301586,205.12,59.18,0,96,1707654958.4255464
5,5,7,59,57,221,230,0.353,0.759,0.9706,21.616051587301587,173.47,57.74,0,80,1707655108.303362
2,7,6,57,71,372,404,0.664,0.654,0.9948571428571429,22.61090873015873,79.77,71.73,0,72,1707655379.0626955
3,5,5,71,85,352,350,0.414,0.688,0.9828,23.59370873015873,146.09,85.27,0,104,1707655590.5155702
5,6,5,85,68,106,114,0.403,0.671,0.9671666666666667,24.5608753968254,191.38,68.27,0,104,1707655909.4487069
6,6,4,68,94,360,373,0.385,0.729,0.9641666666666666,25.525042063492066,113.42,94.86,0,104,1707656132.717852
4,9,4,94,104,583,590,0.784,0.688,0.9871111111111112,26.512153174603178,46.56,104.87,0,104,1707656398.2201142
4,4,4,104,41,115,123,0.319,0.695,0.97975,27.491903174603177,297.86,41.33,0,96,1707656587.632461
1,9,6,41,53,739,790,0.892,0.618,0.9991111111111111,28.49101428571429,185.53,53.93,0,80,1707656884.7609828
6,6,9,53,71,296,302,0.335,0.756,0.9398333333333333,29.430847619047622,85.67,71.55,0,72,1707657032.3147836
5,6,5,71,24,30,34,0.357,0.652,0.9595,30.39034761904762,38.72,24.13,0,24,1707657297.567137
4,4,9,24,23,81,91,0.292,0.773,0.9588888888888889,31.34923650793651,87.66,23.24,0,24,1707657516.6562862
2,6,4,23,32,393,405,0.549,0.762,0.9915,32.34073650793651,41.28,32.1,0,32,1707657832.5033166
4,6,5,32,32,83,90,0.436,0.652,0.9726666666666667,33.31340317460318,39.48,32.33,0,32,1707658072.8862221
6,8,6,32,40,189,188,0.537,0.661,0.967125,34.280528174603184,22.45,40.35,0,40,1707658297.5125403
4,8,7,40,32,188,197,0.657,0.683,0.9796964285714286,35.26022460317461,23.39,32.27,0,32,1707658498.2658281
5,8,9,32,33,151,158,0.393,0.682,0.9249027777777779,36.185127380952395,24.01,33.12,0,32,1707658689.5921714
4,5,9,33,24,58,67,0.339,0.741,0.9501333333333333,37.13526071428573,35.33,24.32,0,24,1707658889.5944338
3,8,4,24,41,355,365,0.592,0.683,0.974,38.109260714285725,19.02,41.04,0,40,1707659147.414039
5,8,4,41,40,169,169,0.3,0.669,0.9375,39.046760714285725,19.13,40.45,0,40,1707659398.8027587
3,8,5,40,40,312,320,0.481,0.652,0.960125,40.00688571428572,19.64,40.9,0,40,1707659548.437411
2,8,4,40,40,515,528,0.735,0.705,0.9918750000000001,40.99876071428572,22.31,40.56,0,40,1707659789.0524976
6,4,4,40,26,62,68,0.276,0.696,0.969,41.967760714285724,224.34,26.8,0,48,1707659994.1162636
6,9,4,26,40,167,173,0.438,0.627,0.9486666666666667,42.91642738095239,24.18,40.88,0,40,1707660308.1298952
3,5,4,40,32,236,247,0.381,0.688,0.9762,43.89262738095239,75.22,32.0,0,32,1707660508.8268929
1,6,8,32,15,52,60,0.598,0.677,0.9842916666666667,44.876919047619054,192.61,15.6,0,24,1707660842.5620894
6,4,8,15,30,55,60,0.296,0.748,0.9675,45.844419047619056,229.65,30.6,0,56,1707661004.3957412
5,5,8,30,44,73,78,0.451,0.73,0.98145,46.82586904761906,113.36,44.67,0,48,1707661328.9633577
6,7,9,44,40,180,186,0.51,0.725,0.9534126984126984,47.77928174603176,22.88,40.24,0,40,1707661583.189104
5,4,7,40,26,76,82,0.264,0.735,0.966,48.74528174603176,195.27,26.0,0,40,1707661798.6423817
2,8,8,26,40,459,469,0.758,0.69,0.981,49.72628174603176,19.93,40.4,0,40,1707662098.540506
1,6,9,40,22,453,535,0.575,0.685,0.9719444444444445,50.698226190476205,175.6,22.8,0,32,1707662297.5657032
5,6,5,22,32,139,145,0.397,0.691,0.9661666666666666,51.66439285714287,39.89,32.27,0,32,1707662471.6472273
6,9,5,32,42,178,181,0.676,0.642,0.9751111111111112,52.63950396825398,20.29,42.67,0,40,1707662700.9696958
4,4,4,42,29,93,102,0.317,0.686,0.97925,53.61875396825398,165.72,29.33,0,40,1707662889.4578383
2,5,7,29,28,202,213,0.491,0.655,0.9917714285714285,54.61052539682541,172.22,28.67,0,40,1707663178.3185854
2,7,6,28,40,463,501,0.637,0.7,0.991,55.60152539682541,31.7,40.0,0,40,1707663443.0310886
6,9,6,40,40,182,187,0.641,0.657,0.9712222222222222,56.57274761904763,20.64,40.0,0,40,1707663658.5560143
6,7,6,40,31,152,153,0.447,0.666,0.9638571428571429,57.536604761904776,26.55,31.93,0,32,1707663852.828408
2,4,6,31,20,118,126,0.343,0.689,0.98575,58.52235476190478,198.08,20.41,0,32,1707664078.2223842
3,9,7,20,65,588,576,0.66,0.733,0.9733333333333334,59.495688095238116,17.6,65.55,0,64,1707664373.768555
1,9,6,65,49,584,689,0.9,0.618,1.0,60.495688095238116,20.63,49.06,0,48,1707664618.8941905
6,7,7,49,40,144,149,0.455,0.676,0.9615714285714286,61.45725952380955,35.12,40.47,0,40,1707664768.4358
5,5,9,40,46,92,98,0.447,0.791,0.9772888888888889,62.43454841269843,105.17,46.33,0,48,1707664983.9916337
6,4,4,46,25,15,18,0.344,0.674,0.986,63.42054841269843,334.1,25.0,0,48,1707665238.483403
5,9,8,25,56,223,220,0.555,0.673,0.9457916666666667,64.3663400793651,20.93,56.8,0,56,1707665546.7334418
6,9,6,56,74,336,329,0.635,0.729,0.9705555555555556,65.33689563492065,20.52,74.26,0,72,1707665732.2463427
6,8,4,74,64,236,244,0.662,0.662,0.98275,66.31964563492065,27.89,64.6,0,64,1707665937.263459
5,8,6,64,72,208,214,0.566,0.714,0.97075,67.29039563492064,29.82,72.76,0,72,1707666135.7877786
3,4,8,72,42,197,212,0.341,0.752,0.97925,68.26964563492064,261.23,42.27,0,88,1707666329.588859
2,9,7,42,56,608,621,0.809,0.69,0.9884603174603175,69.25810595238096,15.89,56.0,0,56,1707666727.4936275
1,6,5,56,30,593,694,0.582,0.59,0.997,70.25510595238096,194.21,30.87,0,48,1707666916.2558277
2,6,9,30,44,488,505,0.55,0.748,0.9747777777777777,71.22988373015873,151.13,44.6,0,56,1707667090.350717
6,8,8,44,64,229,232,0.583,0.704,0.9608749999999999,72.19075873015873,26.55,64.93,0,64,1707667314.0210528
6,8,4,64,73,340,340,0.516,0.716,0.9645,73.15525873015874,26.65,73.35,0,72,1707667518.9841495
5,6,7,73,92,406,415,0.477,0.763,0.9795,74.13475873015874,98.92,92.88,0,96,1707667738.2370446
2,7,7,92,88,1103,1142,0.674,0.662,0.9908571428571429,75.12561587301587,123.08,88.43,0,96,1707667977.672922
6,7,5,88,117,473,485,0.509,0.72,0.9727142857142858,76.09833015873016,85.59,117.4,0,120,1707668217.4781756
6,9,8,117,72,315,313,0.681,0.718,0.9654166666666667,77.06374682539683,22.53,72.93,0,72,1707668457.4469469
5,6,9,72,71,249,262,0.456,0.758,0.9602222222222222,78.02396904761906,147.72,71.8,0,88,1707668645.5001583
5,8,6,71,72,330,337,0.631,0.69,0.9788749999999999,79.00284404761906,25.42,72.67,0,72,1707668879.2509394
1,5,9,72,28,284,328,0.498,0.643,0.9710444444444445,79.97388849206351,355.51,28.93,0,80,1707669073.152834
3,9,8,28,65,567,572,0.638,0.745,0.964013888888889,80.9379023809524,21.23,65.0,0,64,1707669265.7688186
5,9,7,65,64,289,294,0.592,0.715,0.9657777777777777,81.90368015873017,25.73,64.67,0,64,1707669490.1046922
2,4,4,64,28,137,148,0.392,0.675,0.998,82.90168015873017,319.7,28.6,0,72,1707669677.909041
4,4,7,28,26,65,72,0.357,0.743,0.98925,83.89093015873017,343.41,26.87,0,72,1707669975.6102953
3,9,8,26,72,671,653,0.699,0.698,0.9649166666666666,84.85584682539684,16.51,72.47,0,72,1707670274.9922216
3,5,8,72,70,232,246,0.381,0.765,0.9718249999999999,85.82767182539683,126.61,70.87,0,80,1707670503.3206925
4,7,6,70,79,333,346,0.606,0.71,0.9865714285714285,86.81424325396826,113.79,79.53,0,88,1707670832.9931464
6,8,4,79,56,178,182,0.483,0.639,0.960375,87.77461825396826,23.49,56.78,0,56,1707671047.40255
4,4,6,56,27,55,62,0.375,0.7,0.99375,88.76836825396826,250.3,27.73,0,56,1707671247.9361358
3,9,9,27,112,951,957,0.759,0.697,0.9617777777777777,89.73014603174605,61.94,112.53,0,112,1707671541.1720161
2,4,5,112,33,124,143,0.394,0.682,0.9984999999999999,90.72864603174605,370.76,33.2,0,96,1707671769.819365
2,8,8,33,97,1206,1231,0.7,0.704,0.9755,91.70414603174605,118.09,97.42,0,104,1707672084.4807475
5,7,7,97,105,287,301,0.616,0.698,0.9877142857142858,92.69186031746034,110.55,105.73,0,112,1707672293.7566488
1,4,7,105,11,59,68,0.399,0.671,0.7080519428571428,93.39991226031748,1586.06,11.53,0,144,1707672502.3352988
3,6,7,11,78,643,669,0.503,0.74,0.9838333333333333,94.38374559365081,130.76,78.23,0,88,1707672750.4532206
